site_id,sample_id,site_code,day,month,year,date,latitude,longitude,waterbody_name,waterbody_type,state,EQR,EQC,river_type,dipt_rich,dipt_fam_rich,dipt_abund,vec_fam_rich,vec_abund,Agricultural.areas_100m,Artificial.surfaces_100m,Forest.and.semi.natural.areas_100m,Water.bodies_100m,Wetlands_100m,Agricultural.areas_200m,Artificial.surfaces_200m,Forest.and.semi.natural.areas_200m,Water.bodies_200m,Wetlands_200m,Agricultural.areas_300m,Artificial.surfaces_300m,Forest.and.semi.natural.areas_300m,Water.bodies_300m,Wetlands_300m,ppt,q,tmax,tmin,ws
LTR1101,LTR1101_12.10.2022,LTR1101_2022,12,10,2022,12/10/2022,55.84406375,22.10576829,Nemunas,river,N,0.73,Good,1,3,3,113,1,6,0,0,1,0,0,0.357142857,0,0.642857143,0,0,0.571428571,0,0.428571429,0,0,71.18333333,33.425,10.975,3.866666667,3.341666667
LTR1105,LTR1105_5.10.2022,LTR1105_2022,5,10,2022,5/10/2022,55.94012552,21.59629371,Nemunas,river,N,0.54,Moderate,3,2,1,521,0,0,0,0,1,0,0,0.357142857,0,0.642857143,0,0,0.357142857,0,0.642857143,0,0,66.30833333,31.85,11.13333333,4.416666667,3.125
LTR1109,LTR1109_2.10.2017,LTR1109_2017,2,10,2017,2/10/2017,55.79878328,23.31846241,Nemunas,river,HM,0.54,Good,1,1,1,27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.846153846,0,0.153846154,59.15833333,16.35,10.06666667,3.316666667,3.240833333
LTR1109,LTR1109_3.10.2022,LTR1109_2022,3,10,2022,3/10/2022,55.79878328,23.31846241,Nemunas,river,HM,0.57,Good,1,4,3,872,1,16,0,0,1,0,0,0,0,1,0,0,0,0,0.846153846,0,0.153846154,62.94166667,18.28333333,11.2,3.616666667,3.191666667
LTR1118,LTR1118_16.10.2013,LTR1118_2013,16,10,2013,16/10/2013,56.3083,23.9165,Lielupe,river,HM,0.7143,High,1,2,2,60,1,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,55.725,15.125,10.49083333,3.3125,2.594166667
LTR1118,LTR1118_19.10.2021,LTR1118_2021,19,10,2021,19/10/2021,56.3083,23.9165,Lielupe,river,HM,0.4,Moderate,1,2,1,26,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,54.04166667,6.441666667,11.63333333,4.458333333,2.983333333
LTR1124,LTR1124_8.11.2010,LTR1124_2010,8,11,2010,8/11/2010,56.3677,23.2676,Lielupe,river,N,,,3,1,1,98,0,0,0,1,0,0,0,0.181818182,0.727272727,0.090909091,0,0,0.37037037,0.481481481,0.148148148,0,0,59.125,12.7,10.1425,3.085,2.775833333
LTR1124,LTR1124_30.9.2019,LTR1124_2019,30,9,2019,30/9/2019,56.3677,23.2676,Lielupe,river,N,0.54,Moderate,3,1,1,48,0,0,0,1,0,0,0,0.181818182,0.727272727,0.090909091,0,0,0.37037037,0.481481481,0.148148148,0,0,40.78333333,7.608333333,12.29166667,5.266666667,2.933333333
LTR1127,LTR1127_24.9.2013,LTR1127_2013,24,9,2013,24/9/2013,56.0038,23.117,Venta,river,HM,0.8571,High,1,5,3,5,0,0,0.25,0,0.75,0,0,0.357142857,0,0.642857143,0,0,0.428571429,0,0.571428571,0,0,53.80833333,18.325,10.3575,2.950833333,2.924166667
LTR1127,LTR1127_26.9.2019,LTR1127_2019,26,9,2019,26/9/2019,56.0038,23.117,Venta,river,HM,0.61,Good,1,1,1,14,0,0,0.25,0,0.75,0,0,0.357142857,0,0.642857143,0,0,0.428571429,0,0.571428571,0,0,43.70833333,9.8,12.125,4.816666667,3.1
LTR1145,LTR1145_4.11.2010,LTR1145_2010,4,11,2010,4/11/2010,56.2817,22.2295,Venta,river,N,,,3,3,3,41,0,0,0.666666667,0,0.333333333,0,0,0.714285714,0,0.285714286,0,0,0.678571429,0,0.321428571,0,0,71.96666667,28.44166667,9.736666667,2.815833333,3.194166667
LTR1145,LTR1145_3.10.2019,LTR1145_2019,3,10,2019,3/10/2019,56.2817,22.2295,Venta,river,N,0.62,Good,3,2,2,121,0,0,0.666666667,0,0.333333333,0,0,0.714285714,0,0.285714286,0,0,0.678571429,0,0.321428571,0,0,49.30833333,14.3,11.66666667,4.916666667,3.375
LTR1182,LTR1182_28.9.2010,LTR1182_2010,28,9,2010,28/9/2010,54.56128058,23.69679031,Nemunas,river,N,,,1,4,4,26,1,7,1,0,0,0,0,1,0,0,0,0,0.814814815,0,0.185185185,0,0,65.53333333,16.925,10.85083333,3.306666667,3.235833333
LTR1182,LTR1182_10.10.2016,LTR1182_2016,10,10,2016,10/10/2016,54.56128058,23.69679031,Nemunas,river,HM,0.54,Good,1,1,1,147,0,0,1,0,0,0,0,1,0,0,0,0,0.814814815,0,0.185185185,0,0,54.825,13.61666667,12.23666667,4.42,3.2075
LTR1182,LTR1182_5.10.2022,LTR1182_2022,5,10,2022,5/10/2022,54.56128058,23.69679031,Nemunas,river,HM,0.47,Moderate,1,1,1,1,0,0,1,0,0,0,0,0.9,0,0.1,0,0,0.777777778,0,0.222222222,0,0,54.85,11.99166667,11.78333333,3.85,3.483333333
LTR1192,LTR1192_4.10.2010,LTR1192_2010,4,10,2010,4/10/2010,55.53557762,25.54668975,Nemunas,river,N,,,2,2,2,45,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,72.51666667,21.83333333,10.33833333,2.718333333,3.015
LTR1192,LTR1192_18.9.2012,LTR1192_2012,18,9,2012,18/9/2012,55.53557762,25.54668975,Nemunas,river,N,,,2,4,3,87,1,30,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,53.83333333,10.11666667,11.05,3.144166667,3.238333333
LTR1192,LTR1192_27.9.2016,LTR1192_2016,27,9,2016,27/9/2016,55.53557762,25.54668975,Nemunas,river,N,0.64,Good,2,4,4,78,1,11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,57.45833333,12.86666667,11.98583333,4.171666667,3.0025
LTR1192,LTR1192_18.9.2019,LTR1192_2019,18,9,2019,18/9/2019,55.53557762,25.54668975,Nemunas,river,N,0.47,Moderate,2,1,1,24,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,43.025,8.2,12.55833333,4.475,2.883333333
LTR1192,LTR1192_20.9.2022,LTR1192_2022,20,9,2022,20/9/2022,55.53557762,25.54668975,Nemunas,river,N,0.74,Good,2,5,4,35,1,22,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,57.1,17.04166667,11.65833333,3.558333333,3.283333333
LTR1213,LTR1213_3.10.2019,LTR1213_2019,3,10,2019,3/10/2019,56.4012,22.3637,Venta,river,N,0.67,Good,2,3,3,18,1,4,0.5,0,0.5,0,0,0.642857143,0,0.357142857,0,0,0.642857143,0.035714286,0.321428571,0,0,48.61666667,13.63333333,11.675,4.975,3.358333333
LTR1225,LTR1225_1.10.2015,LTR1225_2015,1,10,2015,1/10/2015,55.32212959,24.3694978,Nemunas,river,HM,0.59,Good,1,2,2,20,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,40.34166667,7.683333333,11.88166667,3.779166667,3.28
LTR1225,LTR1225_10.10.2018,LTR1225_2018,10,10,2018,10/10/2018,55.32212959,24.3694978,Nemunas,river,HM,0.36,Moderate,1,1,1,19,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,49.26666667,16.05,12.1,4.183333333,3.321666667
LTR1225,LTR1225_12.10.2022,LTR1225_2022,12,10,2022,12/10/2022,55.32212959,24.3694978,Nemunas,river,HM,0.41,Moderate,1,2,2,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,56.01666667,15.09166667,11.53333333,3.541666667,3.375
LTR1236,LTR1236_3.11.2010,LTR1236_2010,3,11,2010,3/11/2010,55.6556,21.8252,Nemunas,river,N,,,1,2,2,27,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,78.94166667,34.35833333,9.895833333,2.868333333,2.981666667
LTR1236,LTR1236_12.10.2015,LTR1236_2015,12,10,2015,12/10/2015,55.6556,21.8252,Nemunas,river,HM,0.83,High,1,7,7,16,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,58.30833333,22.6,11.41833333,4.218333333,3.250833333
LTR1236,LTR1236_25.9.2019,LTR1236_2019,25,9,2019,25/9/2019,55.6556,21.8252,Nemunas,river,HM,0.61,Good,1,4,4,58,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,56.16666667,19,12.08333333,4.95,3.041666667
LTR1241,LTR1241_4.10.2012,LTR1241_2012,4,10,2012,4/10/2012,55.6193,21.9973,Nemunas,river,N,,,3,5,5,84,1,3,0,0,1,0,0,0,0,1,0,0,0.074074074,0,0.925925926,0,0,70.4,27.18333333,10.6725,3.516666667,3.358333333
LTR1241,LTR1241_12.10.2015,LTR1241_2015,12,10,2015,12/10/2015,55.6193,21.9973,Nemunas,river,N,0.88,High,3,8,7,110,1,12,0,0,1,0,0,0,0,1,0,0,0.074074074,0,0.925925926,0,0,57.49166667,22.04166667,11.42,4.099166667,3.260833333
LTR1241,LTR1241_25.9.2019,LTR1241_2019,25,9,2019,25/9/2019,55.6193,21.9973,Nemunas,river,N,0.57,Moderate,3,1,1,23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,56.50833333,19.11666667,12.06666667,4.816666667,3.075
LTR1249,LTR1249_25.9.2013,LTR1249_2013,25,9,2013,25/9/2013,55.6869,24.1623,Nemunas,river,N,0.7143,Good,4,5,5,22,2,2,1,0,0,0,0,0.923076923,0.076923077,0,0,0,0.75862069,0.172413793,0.068965517,0,0,51.94166667,14.63333333,10.92166667,3.205,2.925
LTR1249,LTR1249_30.9.2015,LTR1249_2015,30,9,2015,30/9/2015,55.6869,24.1623,Nemunas,river,N,0.61,Good,5,3,3,67,1,4,1,0,0,0,0,0.923076923,0.076923077,0,0,0,0.75862069,0.172413793,0.068965517,0,0,38.04166667,7.541666667,12.01,4.096666667,3.110833333
LTR1249,LTR1249_1.10.2018,LTR1249_2018,1,10,2018,1/10/2018,55.6869,24.1623,Nemunas,river,N,0.54,Moderate,5,3,2,28,0,0,1,0,0,0,0,0.923076923,0.076923077,0,0,0,0.75862069,0.172413793,0.068965517,0,0,49.175,16.45833333,12.23333333,4.583333333,3.173333333
LTR1249,LTR1249_27.9.2021,LTR1249_2021,27,9,2021,27/9/2021,55.6869,24.1623,Nemunas,river,N,0.56,Moderate,5,1,1,6,0,0,1,0,0,0,0,0.923076923,0.076923077,0,0,0,0.75862069,0.172413793,0.068965517,0,0,53.79166667,8.783333333,12.14166667,4.375,3.191666667
LTR1252,LTR1252_23.9.2011,LTR1252_2011,23,9,2011,23/9/2011,55.4868,24.1269,Nemunas,river,N,,,1,5,5,15,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,56.825,14.23333333,10.62833333,2.708333333,3.2775
LTR1252,LTR1252_9.10.2014,LTR1252_2014,9,10,2014,9/10/2014,55.4868,24.1269,Nemunas,river,HM,0.7,Good,1,6,5,51,2,25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,48.3,9.25,12.4225,4.72,3.1675
LTR1252,LTR1252_4.10.2018,LTR1252_2018,4,10,2018,4/10/2018,55.4868,24.1269,Nemunas,river,HM,0.5,Good,1,1,1,17,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,48.90833333,16.13333333,12.33333333,4.6,3.245833333
LTR1252,LTR1252_28.9.2021,LTR1252_2021,28,9,2021,28/9/2021,55.4868,24.1269,Nemunas,river,HM,0.46,Moderate,1,2,1,22,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,53.8,8.858333333,12.175,4.35,3.275
LTR1253,LTR1253_9.10.2012,LTR1253_2012,9,10,2012,9/10/2012,55.56864826,24.52885643,Nemunas,river,N,,,1,4,4,15,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,50.55,9.05,11.08666667,3.364166667,3.355833333
LTR1254,LTR1254_9.10.2012,LTR1254_2012,9,10,2012,9/10/2012,55.5514,24.4687,Nemunas,river,HM,,,1,1,1,46,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,50.4,9.166666667,11.05916667,3.335,3.355
LTR1254,LTR1254_8.10.2015,LTR1254_2015,8,10,2015,8/10/2015,55.5514,24.4687,Nemunas,river,HM,0.48,Moderate,1,1,1,78,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,40.91666667,7.941666667,11.90916667,3.87,3.211666667
LTR1254,LTR1254_8.10.2018,LTR1254_2018,8,10,2018,8/10/2018,55.5514,24.4687,Nemunas,river,HM,0.42,Moderate,1,1,1,47,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,49.9,16.65,12.1,4.258333333,3.254166667
LTR1254,LTR1254_29.9.2021,LTR1254_2021,29,9,2021,29/9/2021,55.5514,24.4687,Nemunas,river,HM,0.71,Good,1,3,3,42,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,54.2,8.241666667,11.95833333,4.008333333,3.275
LTR1256,LTR1256_8.10.2012,LTR1256_2012,8,10,2012,8/10/2012,55.6897,24.5887,Nemunas,river,N,,,3,2,2,23,1,1,0.666666667,0,0.333333333,0,0,0.615384615,0,0.384615385,0,0,0.586206897,0,0.413793103,0,0,50.85833333,9.25,11.02916667,3.2825,3.329166667
LTR1256,LTR1256_8.10.2015,LTR1256_2015,8,10,2015,8/10/2015,55.6897,24.5887,Nemunas,river,N,0.83,High,3,1,1,2,0,0,0.666666667,0,0.333333333,0,0,0.615384615,0,0.384615385,0,0,0.586206897,0,0.413793103,0,0,41.425,8.258333333,11.8525,3.823333333,3.181666667
LTR1256,LTR1256_8.10.2018,LTR1256_2018,8,10,2018,8/10/2018,55.6897,24.5887,Nemunas,river,N,0.55,Moderate,3,2,2,19,0,0,0.666666667,0,0.333333333,0,0,0.615384615,0,0.384615385,0,0,0.586206897,0,0.413793103,0,0,50.00833333,17.28333333,12.03333333,4.183333333,3.223333333
LTR1256,LTR1256_29.9.2021,LTR1256_2021,29,9,2021,29/9/2021,55.6897,24.5887,Nemunas,river,N,0.6,Good,3,3,3,12,0,0,0.666666667,0,0.333333333,0,0,0.615384615,0,0.384615385,0,0,0.586206897,0,0.413793103,0,0,54.575,8.266666667,11.96666667,4.008333333,3.266666667
LTR127,LTR127_13.10.2010,LTR127_2010,13,10,2010,13/10/2010,55.2913,21.3772,Nemunas,river,N,,,4,1,1,13,0,0,0,0.333333333,0,0.666666667,0,0,0.363636364,0.272727273,0.363636364,0,0.074074074,0.37037037,0.296296296,0.259259259,0,79.45,26.7,10.69833333,3.8875,3.683333333
LTR127,LTR127_14.9.2011,LTR127_2011,14,9,2011,14/9/2011,55.2913,21.3772,Nemunas,river,N,,,4,2,2,33,0,0,0,0.333333333,0,0.666666667,0,0,0.363636364,0.272727273,0.363636364,0,0.074074074,0.37037037,0.296296296,0.259259259,0,80.89166667,35.45833333,10.78333333,3.509166667,4.0425
LTR127,LTR127_12.9.2012,LTR127_2012,12,9,2012,12/9/2012,55.2913,21.3772,Nemunas,river,N,,,4,1,1,10,0,0,0,0.333333333,0,0.666666667,0,0,0.363636364,0.272727273,0.363636364,0,0.074074074,0.37037037,0.296296296,0.259259259,0,67.31666667,22.93333333,11.61333333,4.505,4.0425
LTR127,LTR127_30.9.2013,LTR127_2013,30,9,2013,30/9/2013,55.2913,21.3772,Nemunas,river,N,0.2857,Bad,5,2,2,51,1,4,0,0.333333333,0,0.666666667,0,0,0.363636364,0.272727273,0.363636364,0,0.074074074,0.37037037,0.296296296,0.259259259,0,67.00833333,27.8,11.07416667,3.980833333,3.649166667
LTR127,LTR127_15.10.2014,LTR127_2014,15,10,2014,15/10/2014,55.2913,21.3772,Nemunas,river,N,0.33,Poor,4,3,2,47,1,4,0,0.333333333,0,0.666666667,0,0,0.363636364,0.272727273,0.363636364,0,0.074074074,0.37037037,0.296296296,0.259259259,0,56.85833333,18.23333333,12.5925,5.475,3.896666667
LTR127,LTR127_12.10.2015,LTR127_2015,12,10,2015,12/10/2015,55.2913,21.3772,Nemunas,river,N,0.31,Poor,4,2,1,72,0,0,0,0.333333333,0,0.666666667,0,0,0.363636364,0.272727273,0.363636364,0,0.074074074,0.37037037,0.296296296,0.259259259,0,55.34166667,16.69166667,12.32416667,5.1,3.94
LTR127,LTR127_12.9.2016,LTR127_2016,12,9,2016,12/9/2016,55.2913,21.3772,Nemunas,river,N,0.41,Moderate,4,3,3,80,2,10,0,0.333333333,0,0.666666667,0,0,0.363636364,0.272727273,0.363636364,0,0.074074074,0.37037037,0.296296296,0.259259259,0,72.25833333,19.675,12.3725,5.425,3.7425
LTR127,LTR127_4.10.2017,LTR127_2017,4,10,2017,4/10/2017,55.2913,21.3772,Nemunas,river,N,0.36,Poor,4,2,2,263,1,26,0,0.333333333,0,0.666666667,0,0,0.363636364,0.272727273,0.363636364,0,0.074074074,0.37037037,0.296296296,0.259259259,0,76.74166667,31.10833333,10.98333333,4.566666667,3.9725
LTR127,LTR127_14.9.2020,LTR127_2020,14,9,2020,14/9/2020,55.2913,21.3772,Nemunas,river,N,0.48,Moderate,4,4,1,2533,0,0,0,0.333333333,0,0.666666667,0,0,0.363636364,0.272727273,0.363636364,0,0.074074074,0.37037037,0.296296296,0.259259259,0,66.83333333,12.68333333,13.28333333,6.141666667,4.258333333
LTR1274,LTR1274_13.10.2011,LTR1274_2011,13,10,2011,13/10/2011,55.7381,23.5998,Nemunas,river,N,,,2,2,2,6,0,0,1,0,0,0,0,0.636363636,0.090909091,0.272727273,0,0,0.555555556,0.148148148,0.296296296,0,0,59.81666667,16.74166667,10.29333333,2.47,3.223333333
LTR1274,LTR1274_21.10.2021,LTR1274_2021,21,10,2021,21/10/2021,55.7381,23.5998,Nemunas,river,HM,0.58,Good,2,6,5,45,1,4,1,0,0,0,0,0.545454545,0.090909091,0.363636364,0,0,0.444444444,0.148148148,0.407407407,0,0,56.29166667,10.09166667,11.38333333,3.775,3.2
LTR1276,LTR1276_28.10.2013,LTR1276_2013,28,10,2013,28/10/2013,55.7804,23.4935,Nemunas,river,N,0.5714,Moderate,1,1,1,64,0,0,1,0,0,0,0,1,0,0,0,0,0.964285714,0,0.035714286,0,0,58.31666667,17.73333333,10.24083333,2.685833333,2.881666667
LTR1276,LTR1276_13.10.2021,LTR1276_2021,13,10,2021,13/10/2021,55.7804,23.4935,Nemunas,river,HM,0.32,Poor,1,1,1,9,0,0,1,0,0,0,0,1,0,0,0,0,0.964285714,0,0.035714286,0,0,56.575,9.9,11.29166667,3.708333333,3.183333333
LTR1278,LTR1278_25.9.2014,LTR1278_2014,25,9,2014,25/9/2014,55.75588444,22.04290024,Nemunas,river,HM,0.58,Moderate,1,1,1,45,0,0,1,0,0,0,0,0.909090909,0,0.090909091,0,0,0.740740741,0,0.259259259,0,0,70.05,25.175,11.41083333,4.425833333,3.27
LTR1278,LTR1278_1.10.2019,LTR1278_2019,1,10,2019,1/10/2019,55.75588444,22.04290024,Nemunas,river,HM,0.5,Good,1,1,1,33,0,0,1,0,0,0,0,1,0,0,0,0,0.777777778,0,0.222222222,0,0,54.91666667,18.44166667,11.69166667,4.65,3.133333333
LTR1278,LTR1278_5.10.2022,LTR1278_2022,5,10,2022,5/10/2022,55.75588444,22.04290024,Nemunas,river,HM,0.58,Good,1,3,3,85,1,15,1,0,0,0,0,1,0,0,0,0,0.777777778,0,0.222222222,0,0,71.20833333,33.35833333,11.15,3.966666667,3.291666667
LTR1280,LTR1280_26.9.2013,LTR1280_2013,26,9,2013,26/9/2013,55.7735,23.1781,Nemunas,river,N,1,High,1,6,6,87,1,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,55.49166667,19.59166667,10.21916667,2.684166667,3.031666667
LTR1280,LTR1280_17.10.2018,LTR1280_2018,17,10,2018,17/10/2018,55.7735,23.1781,Nemunas,river,HM,0.6,Good,1,2,2,30,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,54.59166667,23.40833333,11.56666667,4.1,3.279166667
LTR1280,LTR1280_20.10.2021,LTR1280_2021,20,10,2021,20/10/2021,55.7735,23.1781,Nemunas,river,HM,0.66,Good,1,4,4,32,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,57.45833333,9.583333333,11.18333333,3.65,3.275
LTR1282,LTR1282_6.10.2010,LTR1282_2010,6,10,2010,6/10/2010,55.6678,23.0358,Nemunas,river,N,,,3,2,2,52,0,0,0,0,1,0,0,0.615384615,0,0.384615385,0,0,0.678571429,0,0.321428571,0,0,71.83333333,21.33333333,9.74,2.5975,3.2075
LTR1282,LTR1282_3.10.2011,LTR1282_2011,3,10,2011,3/10/2011,55.6678,23.0358,Nemunas,river,N,,,3,5,5,219,1,6,0,0,1,0,0,0.615384615,0,0.384615385,0,0,0.678571429,0,0.321428571,0,0,66.64166667,23.175,9.9925,2.284166667,3.440833333
LTR1282,LTR1282_17.10.2012,LTR1282_2012,17,10,2012,17/10/2012,55.6678,23.0358,Nemunas,river,N,,,3,5,5,114,1,4,0,0,1,0,0,0.615384615,0,0.384615385,0,0,0.678571429,0,0.321428571,0,0,58.36666667,18.65,10.53666667,3.183333333,3.52
LTR1282,LTR1282_26.9.2013,LTR1282_2013,26,9,2013,26/9/2013,55.6678,23.0358,Nemunas,river,N,1,High,3,8,7,113,1,1,0,0,1,0,0,0.615384615,0,0.384615385,0,0,0.678571429,0,0.321428571,0,0,57.89166667,21.68333333,10.14333333,2.675833333,3.148333333
LTR1282,LTR1282_22.9.2014,LTR1282_2014,22,9,2014,22/9/2014,55.6678,23.0358,Nemunas,river,N,0.83,High,3,3,3,124,1,27,0,0,1,0,0,0.615384615,0,0.384615385,0,0,0.678571429,0,0.321428571,0,0,60.63333333,16.675,11.45833333,4.200833333,3.374166667
LTR1282,LTR1282_19.10.2015,LTR1282_2015,19,10,2015,19/10/2015,55.6678,23.0358,Nemunas,river,N,0.98,High,3,7,6,205,1,33,0,0,1,0,0,0.615384615,0,0.384615385,0,0,0.678571429,0,0.321428571,0,0,46.76666667,13.83333333,11.32,3.735,3.406666667
LTR1282,LTR1282_28.11.2016,LTR1282_2016,28,11,2016,28/11/2016,55.6678,23.0358,Nemunas,river,N,0.95,High,3,6,6,136,2,55,0,0,1,0,0,0.615384615,0,0.384615385,0,0,0.678571429,0,0.321428571,0,0,63.725,15.45,11.24083333,4.1825,3.276666667
LTR1282,LTR1282_2.10.2017,LTR1282_2017,2,10,2017,2/10/2017,55.6678,23.0358,Nemunas,river,N,0.8,High,3,7,6,116,2,30,0,0,1,0,0,0.615384615,0,0.384615385,0,0,0.678571429,0,0.321428571,0,0,64.08333333,20.31666667,9.95,3.25,3.418333333
LTR1282,LTR1282_20.10.2020,LTR1282_2020,20,10,2020,20/10/2020,55.6678,23.0358,Nemunas,river,N,0.44,Moderate,3,3,2,72,0,0,0,0,1,0,0,0.615384615,0,0.384615385,0,0,0.678571429,0,0.321428571,0,0,52.3,8.975,12.46666667,4.941666667,3.691666667
LTR1292,LTR1292_6.10.2011,LTR1292_2011,6,10,2011,6/10/2011,54.5151,23.9921,Nemunas,river,N,,,4,3,3,111,0,0,0,0,0.333333333,0.666666667,0,0.166666667,0,0.25,0.583333333,0,0.344827586,0,0.310344828,0.344827586,0,56.09166667,14.85,10.92166667,2.695,3.423333333
LTR1292,LTR1292_10.10.2016,LTR1292_2016,10,10,2016,10/10/2016,54.5151,23.9921,Nemunas,river,N,0.55,Moderate,4,4,4,355,0,0,0,0,0.333333333,0.666666667,0,0.166666667,0,0.25,0.583333333,0,0.344827586,0,0.310344828,0.344827586,0,54.35833333,13.30833333,12.36083333,4.378333333,3.178333333
LTR1292,LTR1292_9.10.2019,LTR1292_2019,9,10,2019,9/10/2019,54.5151,23.9921,Nemunas,river,N,0.6,Good,4,3,3,286,0,0,0,0,0.333333333,0.666666667,0,0.083333333,0,0.333333333,0.583333333,0,0.206896552,0,0.448275862,0.344827586,0,40.65,7.75,12.9,4.733333333,3.191666667
LTR1292,LTR1292_2.10.2020,LTR1292_2020,2,10,2020,2/10/2020,54.5151,23.9921,Nemunas,river,N,0.49,Moderate,4,1,1,52,0,0,0,0,0.333333333,0.666666667,0,0.083333333,0,0.333333333,0.583333333,0,0.206896552,0,0.448275862,0.344827586,0,42.725,2.133333333,13.40833333,5.266666667,3.666666667
LTR1293,LTR1293_4.10.2011,LTR1293_2011,4,10,2011,4/10/2011,54.3119,24.8156,Nemunas,river,N,,,3,6,6,210,1,28,0.75,0,0.25,0,0,0.714285714,0,0.285714286,0,0,0.571428571,0,0.428571429,0,0,56.725,16.16666667,10.66666667,2.16,3.359166667
LTR1293,LTR1293_13.10.2014,LTR1293_2014,13,10,2014,13/10/2014,54.3119,24.8156,Nemunas,river,N,0.5,Moderate,3,2,2,28,0,0,0.75,0,0.25,0,0,0.714285714,0,0.285714286,0,0,0.571428571,0,0.428571429,0,0,52.36666667,13.71666667,12.14583333,3.990833333,3.220833333
LTR1293,LTR1293_6.10.2021,LTR1293_2021,6,10,2021,6/10/2021,54.3119,24.8156,Nemunas,river,N,0.51,Moderate,3,6,4,53,0,0,0.75,0,0.25,0,0,0.571428571,0,0.428571429,0,0,0.464285714,0,0.535714286,0,0,63.00833333,12.85833333,11.6,3.216666667,3.341666667
LTR1294,LTR1294_11.10.2011,LTR1294_2011,11,10,2011,11/10/2011,54.5973,24.0915,Nemunas,river,N,,,3,7,7,176,2,30,1,0,0,0,0,1,0,0,0,0,0.925925926,0,0.074074074,0,0,56.36666667,15.3,10.78416667,2.506666667,3.406666667
LTR1294,LTR1294_7.10.2014,LTR1294_2014,7,10,2014,7/10/2014,54.5973,24.0915,Nemunas,river,N,0.78,Good,3,3,3,100,0,0,1,0,0,0,0,1,0,0,0,0,0.925925926,0,0.074074074,0,0,49.13333333,11.95,12.36,4.3325,3.285833333
LTR1294,LTR1294_9.10.2018,LTR1294_2018,9,10,2018,9/10/2018,54.5973,24.0915,Nemunas,river,N,0.74,Good,3,3,2,88,0,0,1,0,0,0,0,1,0,0,0,0,0.888888889,0,0.111111111,0,0,51.38333333,17.96666667,12.35833333,4.216666667,3.351666667
LTR1294,LTR1294_13.10.2021,LTR1294_2021,13,10,2021,13/10/2021,54.5973,24.0915,Nemunas,river,N,0.85,High,3,6,4,60,1,14,1,0,0,0,0,1,0,0,0,0,0.888888889,0,0.111111111,0,0,55.40833333,7.408333333,11.75833333,3.616666667,3.383333333
LTR1296,LTR1296_10.10.2011,LTR1296_2011,10,10,2011,10/10/2011,54.1455,24.3873,Nemunas,river,N,,,3,9,8,146,1,13,0.5,0,0.5,0,0,0.461538462,0,0.538461538,0,0,0.379310345,0,0.620689655,0,0,56.15833333,15.575,10.8375,2.155833333,3.371666667
LTR1296,LTR1296_2.10.2014,LTR1296_2014,2,10,2014,2/10/2014,54.1455,24.3873,Nemunas,river,N,0.74,Good,3,4,4,113,0,0,0.5,0,0.5,0,0,0.461538462,0,0.538461538,0,0,0.379310345,0,0.620689655,0,0,50.20833333,13.075,12.3575,3.9675,3.22
LTR1296,LTR1296_16.10.2017,LTR1296_2017,16,10,2017,16/10/2017,54.1455,24.3873,Nemunas,river,N,0.8,High,3,7,7,128,1,25,0.5,0,0.5,0,0,0.461538462,0,0.538461538,0,0,0.379310345,0,0.620689655,0,0,68.39166667,22.38333333,10.825,2.833333333,3.350833333
LTR1296,LTR1296_6.10.2021,LTR1296_2021,6,10,2021,6/10/2021,54.1455,24.3873,Nemunas,river,N,0.7,Good,3,9,6,95,0,0,0.5,0,0.5,0,0,0.461538462,0,0.538461538,0,0,0.379310345,0,0.620689655,0,0,61.175,10.74166667,11.76666667,3.175,3.308333333
